"id","sku","url","date","price","is_instant"
1601426,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/02",2500000.00,false
1601427,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/12",2500000.00,false
1601428,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/13",2500000.00,false
1601429,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/14",2500000.00,false
1601430,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/15",2500000.00,false
1601431,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/16",2500000.00,false
1601432,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/17",2500000.00,false
1601433,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/18",2500000.00,false
1601434,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/19",2500000.00,false
1601435,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/20",2500000.00,false
1601436,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/21",2500000.00,false
1601437,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/22",2500000.00,false
1601438,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/23",2500000.00,false
1601439,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/05",2500000.00,false
1601440,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/04",2500000.00,false
1601441,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/24",2500000.00,false
1601442,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/10",2500000.00,false
1601443,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/03",2500000.00,false
1601444,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/25",2800000.00,false
1601445,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/07",2500000.00,false
1601446,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/26",2500000.00,false
1601447,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/06",2500000.00,false
1601448,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/27",2500000.00,false
1601449,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/28",2500000.00,false
1601451,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/29",2500000.00,false
1601450,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/08",2500000.00,false
1601452,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/30",2500000.00,false
1601453,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/11",2500000.00,false
1601454,"1198d4a1bb33460b9381e3a292a9dcab",https://jajooreh.com/residence/a-villa-with-a-green-garden-in-razvanshahr/,"1403/10/09",2500000.00,false
1601455,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/02",2400000.00,false
1601456,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/12",2700000.00,false
1601457,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/13",2700000.00,false
1601458,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/14",2700000.00,false
1601459,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/15",2400000.00,false
1601460,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/16",2400000.00,false
1601461,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/17",2400000.00,false
1601462,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/03",2400000.00,false
1601463,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/18",2400000.00,false
1601464,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/04",2400000.00,false
1601465,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/05",2700000.00,false
1601466,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/19",2700000.00,false
1601467,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/07",2700000.00,false
1601469,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/21",2700000.00,false
1601470,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/06",2700000.00,false
1601471,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/23",2400000.00,false
1601472,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/22",2400000.00,false
1601468,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/20",2700000.00,false
1601473,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/24",2400000.00,false
1601474,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/25",4900000.00,false
1601476,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/08",2400000.00,false
1601475,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/11",2400000.00,false
1602977,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/02",2600000.00,false
1602978,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/12",2600000.00,false
1602979,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/13",2600000.00,false
1602980,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/14",2600000.00,false
1602981,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/15",2600000.00,false
1602982,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/16",2600000.00,false
1602983,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/17",2600000.00,false
1602984,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/18",2600000.00,false
1602986,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/19",2600000.00,false
1602990,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/21",2600000.00,false
1602997,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/25",2600000.00,false
1603260,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/02",3800000.00,false
1603261,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/12",4000000.00,false
1603262,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/13",6800000.00,false
1603263,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/14",4000000.00,false
1603264,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/15",3800000.00,false
1603265,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/16",3800000.00,false
1603266,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/17",3800000.00,false
1603267,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/18",3800000.00,false
1603268,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/19",4000000.00,false
1603269,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/20",6800000.00,false
1603270,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/21",4000000.00,false
1603271,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/22",3800000.00,false
1603273,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/23",3800000.00,false
1603276,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/25",11500000.00,false
1603280,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/27",6800000.00,false
1603284,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/30",3800000.00,false
1603550,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/02",4000000.00,false
1603551,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/12",6800000.00,false
1603552,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/13",9800000.00,false
1603553,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/14",6800000.00,false
1603554,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/15",4000000.00,false
1603555,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/16",4000000.00,false
1603556,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/17",4000000.00,false
1603557,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/18",4000000.00,false
1603558,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/19",6800000.00,false
1603563,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/20",9800000.00,false
1603573,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/27",9800000.00,false
1603839,fe59b13ea8d54fa18d6949e00d64d067,https://jajooreh.com/residence/newly-built-modern-duplex-villa-for-rent-in-kordan/,"1403/10/08",3290000.00,false
1604128,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/03",3500000.00,false
1604133,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/25",6500000.00,false
1604141,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/30",3500000.00,false
1604402,"1cf34515e5b347fba77f9b2efb4ae984",https://jajooreh.com/residence/apartment-for-rent-in-paveh-with-private-parking/,"1403/10/07",650000.00,false
1604617,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/02",2800000.00,false
1604618,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/12",2800000.00,false
1604619,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/13",6000000.00,false
1604620,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/14",2800000.00,false
1604621,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/15",2800000.00,false
1604622,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/16",2800000.00,false
1601477,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/26",2700000.00,false
1602985,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/03",2600000.00,false
1602989,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/20",2600000.00,false
1602996,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/24",2600000.00,false
1603003,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/29",2600000.00,false
1603272,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/04",3800000.00,false
1603274,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/24",3800000.00,false
1603277,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/26",4000000.00,false
1603281,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/28",4000000.00,false
1603559,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/04",4000000.00,false
1603565,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/21",6800000.00,false
1603575,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/29",4000000.00,false
1603840,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/02",3300000.00,false
1603841,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/12",4300000.00,false
1603842,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/13",6300000.00,false
1603843,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/14",4300000.00,false
1603844,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/15",3300000.00,false
1603845,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/16",3300000.00,false
1603846,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/17",3300000.00,false
1603847,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/18",3300000.00,false
1603848,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/19",4300000.00,false
1603852,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/20",6300000.00,false
1603857,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/23",3300000.00,false
1603865,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/30",3300000.00,false
1604129,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/04",3500000.00,false
1604134,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/26",4500000.00,false
1604139,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/29",3500000.00,false
1604406,"1cf34515e5b347fba77f9b2efb4ae984",https://jajooreh.com/residence/apartment-for-rent-in-paveh-with-private-parking/,"1403/10/10",550000.00,false
1604623,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/17",2800000.00,false
1604624,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/18",2800000.00,false
1604625,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/19",2800000.00,false
1604630,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/20",6000000.00,false
1604637,"1096ef3bbc1648d2817d7d402cff4fa9",https://jajooreh.com/residence/rent-a-villa-with-an-indoor-pool/,"1403/10/25",6000000.00,false
1604905,a20282df3f1f4fe0b2186f660a86d926,https://jajooreh.com/residence/villa-for-rent-with-indoor-jacuzzi-in-kordan/,"1403/10/08",3900000.00,false
1605188,"139a7e9622694140a28b1dfa015a0523",https://jajooreh.com/residence/modern-villa-for-rent-in-sarkhrood-with-pool-and-jacuzzi/,"1403/10/07",6000000.00,false
1605463,a396979d7efc4c0aa516ed4b557112ed,https://jajooreh.com/residence/swiss-cottage-for-rent-in-namak-abroud/,"1403/10/07",7900000.00,false
1605749,b33b806b19104dbda7b0c1c350669eec,https://jajooreh.com/residence/3-bedroom-apartment-for-rent-in-istanbul/,"1403/10/07",8900000.00,false
1606018,ff697201197b49d894947060fd95cff2,https://jajooreh.com/residence/apartment-for-rent-in-istanbul-sisli-3/,"1403/10/11",12000000.00,false
1606292,"2d37ac39ed574635b00fdd3e4d317a31",https://jajooreh.com/residence/renting-a-4-bedroom-villa-with-a-pool-in-go-motel/,"1403/10/07",12000000.00,false
1606301,"2d37ac39ed574635b00fdd3e4d317a31",https://jajooreh.com/residence/renting-a-4-bedroom-villa-with-a-pool-in-go-motel/,"1403/10/30",9000000.00,false
1606535,"1138bed87adb43348f943c94f1347246",https://jajooreh.com/residence/%d8%a7%d8%ac%d8%a7%d8%b1%d9%87-%d9%88%d9%8a%d9%84%d8%a7-%d8%a8%d8%a7-%d8%a7%d8%b3%d8%aa%d8%ae%d8%b1-%d8%a7%d8%a8-%d8%af%d8%a7%d8%ba-%d9%88-%d8%b3%d9%8a%d8%b3%d8%aa%d9%85-%d8%b5%d9%88%d8%aa%d9%8a/,"1403/10/07",4000000.00,false
1606653,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/02",3400000.00,false
1606654,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/12",5500000.00,false
1606655,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/13",7500000.00,false
1606656,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/14",5500000.00,false
1606657,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/15",3400000.00,false
1606658,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/16",3400000.00,false
1606659,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/17",3400000.00,false
1606660,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/18",3400000.00,false
1606661,be05d0cbdaf14fcbb9e6a8a40e122d05,https://jajooreh.com/residence/renting-a-villa-with-pool-and-jacuzzi/,"1403/10/19",5500000.00,false
1601478,b24f41c070e34fdebaa002958fd5b550,https://jajooreh.com/residence/duplex-villa-for-rent-in-khazarabad-sari/,"1403/10/27",2700000.00,false
1602987,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/04",2600000.00,false
1602992,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/22",2600000.00,false
1602998,a7696de5a3f0443bb335ffc67753ce10,https://jajooreh.com/residence/cheap-double-suite-for-rent-in-taksim/,"1403/10/26",2600000.00,false
1603275,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/03",3800000.00,false
1603283,b2d2962fd9fa48e9bb9489b90d6b1c0c,https://jajooreh.com/residence/duplex-villa-for-rent-with-indoor-pool-in-kurdan/,"1403/10/29",3800000.00,false
1603560,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/11",4000000.00,false
1603567,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/22",4000000.00,false
1603574,"1fc12505f41647588a3ffe9ffa7b1d9d",https://jajooreh.com/residence/3-bedroom-villa-for-rent-in-kurdan-with-pool-and-jacuzzi/,"1403/10/28",6800000.00,false
1603849,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/03",3300000.00,false
1603854,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/21",4300000.00,false
1603860,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/25",6300000.00,false
1603864,"17969ef851a542899ca9c5574ba58a3d",https://jajooreh.com/residence/villa-for-rent-with-an-indoor-pool-in-rodhen/,"1403/10/29",3300000.00,false
1604130,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/09",3500000.00,false
1604140,"52984abf3bb0405e9838d411386cf339",https://jajooreh.com/residence/4-bedroom-full-game-villa-for-rent-in-kordan/,"1403/10/28",4500000.00,false
1604407,"1cf34515e5b347fba77f9b2efb4ae984",https://jajooreh.com/residence/apartment-for-rent-in-paveh-with-private-parking/,"1403/10/11",550000.00,false
1604412,"1cf34515e5b347fba77f9b2efb4ae984",https://jajooreh.com/residence/apartment-for-rent-in-paveh-with-private-parking/,"1403/10/29",550000.00,false
